"","species","covariate","mean_effect","lower_95","upper_95"
"40","Sitta nagaensis","scale(Edge_density_1km)",0.470718848761746,-0.0205637014843972,0.95631591348329
"41","Sitta nagaensis","scale(Human_modification_1km)",-0.058301516038355,-0.696438454732466,0.543466329210085
"42","Sitta nagaensis","scale(Patch_density_1km)",-0.470746231956747,-1.0741562063785,0.10112779566699
"43","Sitta nagaensis","scale(Percent_of_forest_cover_1km)",-0.25506293058763,-1.27538056562762,0.700909580281214
"44","Sitta nagaensis","scale(annual_precipitation)",0.212734732294456,-0.412031846946406,0.767862473712201
"45","Sitta nagaensis","scale(mean_temperature)",-0.558752899199708,-1.65339498836908,0.437736324571152
"46","Pomatorhinus ochraceiceps","Regional_DivisionNorthwest",-0.772383390490433,-1.9403888713669,0.594822427905215
"47","Pomatorhinus ochraceiceps","Regional_DivisionSouthwest",0.418898125193498,-0.679067609328503,1.64081113099998
"48","Pomatorhinus ochraceiceps","riverOriginoutsideGLGS",-0.213697705229602,-1.29903944150928,0.898323356937718
"49","Pomatorhinus ochraceiceps","scale(Edge_density_1km)",0.573490978469348,0.136436856054119,1.0493399350846
"50","Pomatorhinus ochraceiceps","scale(Human_modification_1km)",-0.0637996711353164,-0.652230682054967,0.495688936931959
"51","Pomatorhinus ochraceiceps","scale(Patch_density_1km)",-0.583262618608006,-1.11725841078331,-0.11485845912741
"52","Pomatorhinus ochraceiceps","scale(Percent_of_forest_cover_1km)",0.181585456155821,-0.573071757179059,1.00146506112635
"53","Pomatorhinus ochraceiceps","scale(annual_precipitation)",0.586827515451844,0.122152985736246,1.0868143063824
"54","Pomatorhinus ochraceiceps","scale(mean_temperature)",0.0577035880107994,-0.710410299398867,0.879814353215259
"55","Lonchura striata","Regional_DivisionNorthwest",-0.89512108497678,-2.21368051765878,0.553556145752483
"56","Lonchura striata","Regional_DivisionSouthwest",-0.0439771375560311,-1.50523949721829,1.11878307033142
"57","Lonchura striata","riverOriginoutsideGLGS",-0.384155159162377,-1.78624823829573,1.10710683795998
"58","Lonchura striata","scale(Edge_density_1km)",0.517516406623473,0.0388411100736598,0.998892459607776
"59","Lonchura striata","scale(Human_modification_1km)",-0.041263617436396,-0.683513592972344,0.56842441771675
"60","Lonchura striata","scale(Patch_density_1km)",-0.335242373165415,-0.873835265156131,0.238871560052906
"61","Lonchura striata","scale(Percent_of_forest_cover_1km)",0.043805278203153,-0.943697696945073,1.0112594140461
"62","Lonchura striata","scale(annual_precipitation)",0.462150745786791,-0.076666638262431,1.0053540506589
"63","Lonchura striata","scale(mean_temperature)",-0.0565941575697468,-1.02491359815321,0.863884085281155
"64","Dicrurus leucophaeus","Regional_DivisionNorthwest",-1.02941399145875,-2.51960776815803,0.320732780128597
"65","Dicrurus leucophaeus","Regional_DivisionSouthwest",0.107737229555924,-1.05652597312825,1.15635623272993
"66","Dicrurus leucophaeus","riverOriginoutsideGLGS",-1.00598989288013,-2.25800482656792,0.0750987882788194
"67","Dicrurus leucophaeus","scale(Edge_density_1km)",0.519787571209463,0.0576036402059991,0.967817189821009
"68","Dicrurus leucophaeus","scale(Human_modification_1km)",0.112937772570416,-0.43302968690912,0.692544916437049
"69","Dicrurus leucophaeus","scale(Patch_density_1km)",-0.0994363754511124,-0.612084329823555,0.437638435305935
"70","Dicrurus leucophaeus","scale(Percent_of_forest_cover_1km)",0.136535406536549,-0.537066647026187,0.833285174384303
"71","Dicrurus leucophaeus","scale(annual_precipitation)",0.397119769506807,-0.111605697639827,0.920414978113322
"72","Dicrurus leucophaeus","scale(mean_temperature)",0.613582002517595,-0.173961288979462,1.58393208768343
"73","Charadrius dubius","Regional_DivisionNorthwest",-1.14864625679717,-2.87473770415022,0.041295652131516
"74","Charadrius dubius","Regional_DivisionSouthwest",0.54085189468742,-0.640889593705026,1.83518956698955
"75","Charadrius dubius","riverOriginoutsideGLGS",-0.0384835585434194,-1.40204637070819,1.57463631565856
"76","Charadrius dubius","scale(Edge_density_1km)",0.565555002314435,0.0875760070187041,1.03300859551871
"77","Charadrius dubius","scale(Human_modification_1km)",0.126750481082304,-0.440470902718405,0.784170930253911
"78","Charadrius dubius","scale(Patch_density_1km)",-0.38066745316778,-0.950541171367669,0.181687742281017
"79","Charadrius dubius","scale(Percent_of_forest_cover_1km)",-0.34769136581413,-1.36708240388566,0.62151551462744
"80","Charadrius dubius","scale(annual_precipitation)",0.344376100975112,-0.25492837376528,0.922349728554387
"81","Charadrius dubius","scale(mean_temperature)",0.0995524690919944,-0.910096416698551,1.14040421087111
"82","Treron curvirostra","Regional_DivisionNorthwest",-1.17105193170508,-2.80067432939838,0.212072681615932
"83","Treron curvirostra","Regional_DivisionSouthwest",0.49240021813986,-0.806088406977598,1.76732845466102
"84","Treron curvirostra","riverOriginoutsideGLGS",-1.27570201326656,-3.1307239430097,0.157043517145765
"85","Treron curvirostra","scale(Edge_density_1km)",0.453924795005506,-0.0843525443396789,0.920759439111311
"86","Treron curvirostra","scale(Human_modification_1km)",-0.083855746029865,-0.711809788928573,0.508070694739764
"87","Treron curvirostra","scale(Patch_density_1km)",-0.611810206494663,-1.25581236366288,-0.0815157944807638
"88","Treron curvirostra","scale(Percent_of_forest_cover_1km)",0.488404826634104,-0.468723166084771,1.62471096834361
"89","Treron curvirostra","scale(annual_precipitation)",0.423197218418486,-0.148262445430423,1.0305403606479
"90","Treron curvirostra","scale(mean_temperature)",0.853836777614897,-0.0716300107605865,1.9904200081543
"91","Hirundo rustica","Regional_DivisionNorthwest",-1.00090528831287,-2.2320703667484,0.242888369799446
"92","Hirundo rustica","Regional_DivisionSouthwest",0.522362353844879,-0.419582747295366,1.58744263569922
"93","Hirundo rustica","riverOriginoutsideGLGS",-1.01304270078634,-2.10016655787142,0.0267366331451052
"94","Hirundo rustica","scale(Edge_density_1km)",0.66651616578779,0.247745064028941,1.14846437401246
"95","Hirundo rustica","scale(Human_modification_1km)",-0.102825547754398,-0.650373944744603,0.410286377784047
"96","Hirundo rustica","scale(Patch_density_1km)",-0.416448205067018,-0.854256633434037,0.0518621906842523
"97","Hirundo rustica","scale(Percent_of_forest_cover_1km)",0.318130543219843,-0.272765631053158,0.9547003910867
"98","Hirundo rustica","scale(annual_precipitation)",0.42840554050356,0.00737482555162293,0.860193834596652
"99","Hirundo rustica","scale(mean_temperature)",-0.0233782272483541,-0.73565171060672,0.686114933819203
"100","Phalacrocorax carbo","Regional_DivisionNorthwest",-1.15385016891748,-2.69639037080273,0.185127193818582
"101","Phalacrocorax carbo","Regional_DivisionSouthwest",0.51384552530972,-0.660639240510097,1.69607081259038
"102","Phalacrocorax carbo","riverOriginoutsideGLGS",-0.136514598339117,-1.52927983702253,1.35740803181796
"103","Phalacrocorax carbo","scale(Edge_density_1km)",0.535759020912618,0.0661631666417535,1.00338265993955
"104","Phalacrocorax carbo","scale(Human_modification_1km)",0.0549373377478953,-0.542756870657446,0.668273211993214
"105","Phalacrocorax carbo","scale(Patch_density_1km)",-0.393048637771923,-0.95274900845836,0.143918628343871
"106","Phalacrocorax carbo","scale(Percent_of_forest_cover_1km)",-0.334807690518076,-1.31090908074504,0.606938051414515
"107","Phalacrocorax carbo","scale(annual_precipitation)",0.288376479689048,-0.292519606835954,0.855771270171529
"108","Phalacrocorax carbo","scale(mean_temperature)",0.401261612316582,-0.676692186072783,1.473515454925
"109","Myophonus caeruleus","Regional_DivisionNorthwest",-0.481702156312811,-1.68271108148101,1.287142317442
"110","Myophonus caeruleus","Regional_DivisionSouthwest",0.105313826490702,-1.09844102229683,1.1193930375864
"111","Myophonus caeruleus","riverOriginoutsideGLGS",-0.640247892662459,-1.78156403476159,0.456182399335149
"112","Myophonus caeruleus","scale(Edge_density_1km)",0.507758495594318,0.0383947450433809,0.974026538136833
"113","Myophonus caeruleus","scale(Human_modification_1km)",0.0449313523783035,-0.49801393474826,0.658454388708379
"114","Myophonus caeruleus","scale(Patch_density_1km)",-0.240840934155845,-0.691795787307406,0.243643897003993
"115","Myophonus caeruleus","scale(Percent_of_forest_cover_1km)",0.524825353312466,-0.132729551681674,1.2279972803638
"116","Myophonus caeruleus","scale(annual_precipitation)",0.18986875489503,-0.302961903002742,0.65267167988778
"117","Myophonus caeruleus","scale(mean_temperature)",-0.0170626898808107,-0.696581765977846,0.68322366053014
"118","Tarsiger rufilatus","Regional_DivisionNorthwest",-1.00949364598503,-2.33748453480481,0.324980568905687
"119","Tarsiger rufilatus","Regional_DivisionSouthwest",0.157093010720075,-1.05740163144106,1.29625785732202
"120","Tarsiger rufilatus","riverOriginoutsideGLGS",-0.646346199614259,-1.82947026801329,0.565098070394092
"121","Tarsiger rufilatus","scale(Edge_density_1km)",0.64312288520381,0.2070650027634,1.09897151098263
"122","Tarsiger rufilatus","scale(Human_modification_1km)",0.00592952010806598,-0.575544530116775,0.591553004461413
"123","Tarsiger rufilatus","scale(Patch_density_1km)",-0.301218850936947,-0.808066141197134,0.227454536744663
"124","Tarsiger rufilatus","scale(Percent_of_forest_cover_1km)",0.615274990857332,-0.177155902753305,1.49557176176994
"125","Tarsiger rufilatus","scale(annual_precipitation)",0.139806154963128,-0.40762992052206,0.6293537821996
"126","Tarsiger rufilatus","scale(mean_temperature)",-0.328894249233335,-1.12607213110066,0.44105632549377
"127","Niltava davidi","Regional_DivisionNorthwest",-0.750156358536,-1.90633098327084,0.720003041227473
"128","Niltava davidi","Regional_DivisionSouthwest",-0.197232941030929,-1.59238730439156,0.849356320093263
"129","Niltava davidi","riverOriginoutsideGLGS",-1.46239151460321,-2.66978350236354,-0.254079467506197
"130","Niltava davidi","scale(Edge_density_1km)",0.59079627076413,0.158797026918797,1.05386326728923
"131","Niltava davidi","scale(Human_modification_1km)",0.0622272203021201,-0.441762842003529,0.599431746612402
"132","Niltava davidi","scale(Patch_density_1km)",-0.324251851934716,-0.772753399310747,0.160344869121413
"133","Niltava davidi","scale(Percent_of_forest_cover_1km)",0.396170463560459,-0.330727829193456,1.16190261816935
"134","Niltava davidi","scale(annual_precipitation)",0.544362112364638,0.0680901585234622,1.06515620032621
"135","Niltava davidi","scale(mean_temperature)",0.694103855986891,-0.0743214164420687,1.52123228465566
"136","Turdinus brevicaudatus","Regional_DivisionNorthwest",-1.19893714757189,-2.73476662087681,0.0528922014141021
"137","Turdinus brevicaudatus","Regional_DivisionSouthwest",0.275408874664141,-0.945885513283002,1.44957182604057
"138","Turdinus brevicaudatus","riverOriginoutsideGLGS",-0.382734665462445,-1.64535999728553,0.817859929696397
"139","Turdinus brevicaudatus","scale(Edge_density_1km)",0.505498959402676,0.0683715795701334,0.944634187540171
"140","Turdinus brevicaudatus","scale(Human_modification_1km)",-0.0293300252899842,-0.608500563547152,0.550993597519831
"141","Turdinus brevicaudatus","scale(Patch_density_1km)",-0.305954001473199,-0.794648213726337,0.248937568547463
"142","Turdinus brevicaudatus","scale(Percent_of_forest_cover_1km)",0.243210243941386,-0.617282449147202,1.12770380162087
"143","Turdinus brevicaudatus","scale(annual_precipitation)",0.359022171291281,-0.166155819443103,0.879456374135747
"144","Turdinus brevicaudatus","scale(mean_temperature)",0.487496684176733,-0.314546568047227,1.4028267535996
"145","Treron sphenura","Regional_DivisionNorthwest",-1.30482451840436,-2.92681362904661,-0.133757156062812
"146","Treron sphenura","Regional_DivisionSouthwest",0.35680327534109,-0.825193732687736,1.54285762748058
"147","Treron sphenura","riverOriginoutsideGLGS",-0.5697459387053,-1.81409130589962,0.655621692221717
"148","Treron sphenura","scale(Edge_density_1km)",0.495127650381669,0.0229503067163288,0.940977452258668
"149","Treron sphenura","scale(Human_modification_1km)",-0.175361645307674,-0.818220491461477,0.373777746248648
"150","Treron sphenura","scale(Patch_density_1km)",-0.450493760275592,-1.00151582138756,0.0689539309742665
"151","Treron sphenura","scale(Percent_of_forest_cover_1km)",0.698902835545624,-0.12932749780437,1.63526220306562
"152","Treron sphenura","scale(annual_precipitation)",0.392583890492028,-0.147910697673387,0.918795373651403
"153","Treron sphenura","scale(mean_temperature)",0.636441272982602,-0.188494957352472,1.55742105986849
"154","Dicrurus hottentottus","Regional_DivisionNorthwest",-1.19479989376144,-2.82233114507545,0.145875304695442
"155","Dicrurus hottentottus","Regional_DivisionSouthwest",0.58546185062018,-0.651699047658537,1.96471752245543
"156","Dicrurus hottentottus","riverOriginoutsideGLGS",-1.36062579961631,-3.08526394638426,-0.0188932318959225
"157","Dicrurus hottentottus","scale(Edge_density_1km)",0.446903354998257,-0.0599306804798386,0.911190650264822
"158","Dicrurus hottentottus","scale(Human_modification_1km)",-0.107489828412776,-0.70869275844557,0.495608804848228
"159","Dicrurus hottentottus","scale(Patch_density_1km)",-0.48756911223156,-1.10575605388076,0.0595609847766609
"160","Dicrurus hottentottus","scale(Percent_of_forest_cover_1km)",0.556858444840572,-0.367554790010151,1.59084620976286
"161","Dicrurus hottentottus","scale(annual_precipitation)",0.453639664577457,-0.0597224060306988,1.06669444805408
"162","Dicrurus hottentottus","scale(mean_temperature)",0.757084253476529,-0.124157165270428,1.80566909802723
"163","Streptopelia orientalis","Regional_DivisionNorthwest",-1.23977018580828,-2.84828756212238,0.0664914938077661
"164","Streptopelia orientalis","Regional_DivisionSouthwest",0.883464193686621,-0.226335611826417,2.36811944097781
"165","Streptopelia orientalis","riverOriginoutsideGLGS",0.311230701345936,-0.961821526992534,1.77328854470479
"166","Streptopelia orientalis","scale(Edge_density_1km)",0.538022518009594,0.0670780164034088,0.98741964784201
"167","Streptopelia orientalis","scale(Human_modification_1km)",-0.0750033908409108,-0.697090711417148,0.482418174319477
"168","Streptopelia orientalis","scale(Patch_density_1km)",-0.39238173038677,-0.904928239600572,0.154733370626479
"169","Streptopelia orientalis","scale(Percent_of_forest_cover_1km)",-0.180744694142122,-1.03637507999531,0.652995517526653
"170","Streptopelia orientalis","scale(annual_precipitation)",0.403199329596778,-0.132707041957556,0.966874649433777
"171","Streptopelia orientalis","scale(mean_temperature)",-0.14145767834968,-1.05306882796317,0.75714665863008
"172","Chloropsis hardwickii","Regional_DivisionNorthwest",-1.24778889257212,-2.84902626056191,0.0180476967504196
"173","Chloropsis hardwickii","Regional_DivisionSouthwest",0.671975869684968,-0.500497085183864,2.00783347116307
"174","Chloropsis hardwickii","riverOriginoutsideGLGS",-0.986622279374038,-2.57766124797007,0.327348151305626
"175","Chloropsis hardwickii","scale(Edge_density_1km)",0.460618213580196,-0.0428917585092784,0.927248792176091
"176","Chloropsis hardwickii","scale(Human_modification_1km)",-0.110657930598523,-0.716021613425326,0.468188072651188
"177","Chloropsis hardwickii","scale(Patch_density_1km)",-0.556122642290653,-1.10861296328077,-0.0257006154040853
"178","Chloropsis hardwickii","scale(Percent_of_forest_cover_1km)",0.727879430923389,-0.211810088492363,1.80123828937352
"179","Chloropsis hardwickii","scale(annual_precipitation)",0.324888675288422,-0.264189626871131,0.85851728784729
"180","Chloropsis hardwickii","scale(mean_temperature)",0.69271270440527,-0.178111276331257,1.63837843805882
"181","Schoeniparus castaneceps","Regional_DivisionNorthwest",-0.695264699723418,-1.87144731743318,0.831431439786184
"182","Schoeniparus castaneceps","Regional_DivisionSouthwest",0.486623107983171,-0.646439661503461,1.65552314828225
"183","Schoeniparus castaneceps","riverOriginoutsideGLGS",-1.18643781001451,-2.61422629216415,0.0557165489760842
"184","Schoeniparus castaneceps","scale(Edge_density_1km)",0.393954534228576,-0.102460004962555,0.82709225988712
"185","Schoeniparus castaneceps","scale(Human_modification_1km)",-0.169452344745633,-0.779308149194013,0.363814851691092
"186","Schoeniparus castaneceps","scale(Patch_density_1km)",-0.53812904564694,-1.11319349125464,-0.028828822012321
"187","Schoeniparus castaneceps","scale(Percent_of_forest_cover_1km)",0.213599841109244,-0.580848279994636,1.11081507278475
"188","Schoeniparus castaneceps","scale(annual_precipitation)",0.621254394299987,0.140984997516452,1.17397566871179
"189","Schoeniparus castaneceps","scale(mean_temperature)",-0.333372882267982,-1.12311369966013,0.454991909226466
"190","Pycnonotus melanicterus","Regional_DivisionNorthwest",-1.12521817088885,-2.64432430661203,0.228031196123591
"191","Pycnonotus melanicterus","Regional_DivisionSouthwest",0.186628040364451,-1.19199702778566,1.38807270837613
"192","Pycnonotus melanicterus","riverOriginoutsideGLGS",-0.182760500146815,-1.63242486688751,1.38119498283184
"193","Pycnonotus melanicterus","scale(Edge_density_1km)",0.537726876211812,0.0579625403263446,1.01165125467425
"194","Pycnonotus melanicterus","scale(Human_modification_1km)",0.11989472305819,-0.479455772706499,0.766699519281044
"195","Pycnonotus melanicterus","scale(Patch_density_1km)",-0.396010095123366,-0.994200117138705,0.169380247608176
"196","Pycnonotus melanicterus","scale(Percent_of_forest_cover_1km)",-0.416672594953064,-1.52476683214442,0.523180435685242
"197","Pycnonotus melanicterus","scale(annual_precipitation)",0.178769563105777,-0.466867017324568,0.720809378285681
"198","Pycnonotus melanicterus","scale(mean_temperature)",-0.0780940686403385,-1.14104347553094,0.992221902982087
"199","Anser anser","Regional_DivisionNorthwest",-1.30954532477523,-2.87288285027317,-0.101526526391057
"200","Anser anser","Regional_DivisionSouthwest",0.920006966146888,-0.10287117265026,2.04250732046249
"201","Anser anser","riverOriginoutsideGLGS",0.105755712354644,-0.968267774085113,1.29778186323728
"202","Anser anser","scale(Edge_density_1km)",0.494547349231837,0.0596055822775411,0.923557116737319
"203","Anser anser","scale(Human_modification_1km)",0.0782746588569888,-0.440512597381609,0.651693176042044
"204","Anser anser","scale(Patch_density_1km)",-0.679551035240447,-1.22446009562431,-0.211508633476505
"205","Anser anser","scale(Percent_of_forest_cover_1km)",-0.650785669843629,-1.30044820132874,-0.0602696511133837
"206","Anser anser","scale(annual_precipitation)",0.154045361998899,-0.387716018177765,0.64403469640131
"207","Anser anser","scale(mean_temperature)",0.0853803054403261,-0.684978429056165,0.799499879548903
"208","Amaurornis phoenicurus","Regional_DivisionNorthwest",-1.16971526052163,-2.83251090914277,0.155113528764524
"209","Amaurornis phoenicurus","Regional_DivisionSouthwest",1.27931837360625,0.191572560416817,2.62440585049926
"210","Amaurornis phoenicurus","riverOriginoutsideGLGS",0.0863893058147394,-1.00210516183011,1.22155605375374
"211","Amaurornis phoenicurus","scale(Edge_density_1km)",0.554347888548171,0.12642263788911,0.966480630028219
"212","Amaurornis phoenicurus","scale(Human_modification_1km)",0.142438610400767,-0.37403627572128,0.727078284073858
"213","Amaurornis phoenicurus","scale(Patch_density_1km)",-0.29291221169315,-0.734994830036674,0.225396609482604
"214","Amaurornis phoenicurus","scale(Percent_of_forest_cover_1km)",-0.803402648455905,-1.49046962175358,-0.142144800143555
"215","Amaurornis phoenicurus","scale(annual_precipitation)",0.212659329775088,-0.337286452006144,0.691083817931163
"216","Amaurornis phoenicurus","scale(mean_temperature)",0.382834571688258,-0.32161374269542,1.13198134812917
"217","Niltava sundara","Regional_DivisionNorthwest",-0.783837824341648,-1.97950307046448,0.642061695090686
"218","Niltava sundara","Regional_DivisionSouthwest",-0.1230124915131,-1.47464556309804,0.97959652433544
"219","Niltava sundara","riverOriginoutsideGLGS",-0.945205943852706,-2.25461177570909,0.281976369515836
"220","Niltava sundara","scale(Edge_density_1km)",0.504914261582684,0.0217929396394147,0.956856105319635
"221","Niltava sundara","scale(Human_modification_1km)",0.0443408611913717,-0.513996411457268,0.65502258694511
"222","Niltava sundara","scale(Patch_density_1km)",-0.271435903511348,-0.784576639835565,0.243303852058958
"223","Niltava sundara","scale(Percent_of_forest_cover_1km)",0.63208961129647,-0.226679709597486,1.65685299011779
"224","Niltava sundara","scale(annual_precipitation)",0.586173519566187,0.108664446163305,1.1313730325806
"225","Niltava sundara","scale(mean_temperature)",0.00955524082551747,-0.782010231102452,0.852763941574172
"226","Vanellus cinereus","Regional_DivisionNorthwest",-1.19625944285548,-2.74348949229479,0.0805621975373696
"227","Vanellus cinereus","Regional_DivisionSouthwest",0.277419479038905,-0.953415782555135,1.45203589234741
"228","Vanellus cinereus","riverOriginoutsideGLGS",0.0166753006209887,-1.46250227503595,1.57868032987586
"229","Vanellus cinereus","scale(Edge_density_1km)",0.585213025634987,0.131769068098244,1.05284095288895
"230","Vanellus cinereus","scale(Human_modification_1km)",-0.130665978989138,-0.811480880023098,0.446017355553479
"231","Vanellus cinereus","scale(Patch_density_1km)",-0.376349584922292,-0.938576970678767,0.182804699802596
"232","Vanellus cinereus","scale(Percent_of_forest_cover_1km)",-0.2620443269612,-1.23765889035942,0.68553353157409
"233","Vanellus cinereus","scale(annual_precipitation)",0.349633581774702,-0.193642615825968,0.85035593870881
"234","Vanellus cinereus","scale(mean_temperature)",-0.171799719258589,-1.21672578510077,0.78433678040749
"235","Gallinula chloropus","Regional_DivisionNorthwest",-1.17261691984874,-2.8130140441304,0.143474195890553
"236","Gallinula chloropus","Regional_DivisionSouthwest",0.657524253762979,-0.466690579567851,1.96052381103457
"237","Gallinula chloropus","riverOriginoutsideGLGS",0.172047976118574,-1.29708618099667,1.74653621367744
"238","Gallinula chloropus","scale(Edge_density_1km)",0.459590617727616,-0.00727395113942519,0.922565856860844
"239","Gallinula chloropus","scale(Human_modification_1km)",0.107839241144345,-0.422225311454082,0.739296147988498
"240","Gallinula chloropus","scale(Patch_density_1km)",-0.474066087468517,-0.989933387104746,0.038611473375414
"241","Gallinula chloropus","scale(Percent_of_forest_cover_1km)",-0.848595901735534,-1.81093613468969,-0.0392744854977328
"242","Gallinula chloropus","scale(annual_precipitation)",0.354159640071795,-0.191947937218487,0.876501042389017
"243","Gallinula chloropus","scale(mean_temperature)",-0.270230707206952,-1.23729572791877,0.668706930605147
"244","Bubulcus ibis","Regional_DivisionNorthwest",-1.18063478311947,-2.83318113399004,0.0708069728572596
"245","Bubulcus ibis","Regional_DivisionSouthwest",0.759712532548631,-0.420032947691856,2.15756125242695
"246","Bubulcus ibis","riverOriginoutsideGLGS",0.154223549639918,-1.07587386904341,1.61087318397361
"247","Bubulcus ibis","scale(Edge_density_1km)",0.476394278170368,-0.0236691336690056,0.939493544855377
"248","Bubulcus ibis","scale(Human_modification_1km)",-0.00105679828597048,-0.576573912596924,0.566965442381356
"249","Bubulcus ibis","scale(Patch_density_1km)",-0.68354498750655,-1.28318515589087,-0.159345301346846
"250","Bubulcus ibis","scale(Percent_of_forest_cover_1km)",-0.680236199277117,-1.53306740974826,0.142762027258246
"251","Bubulcus ibis","scale(annual_precipitation)",0.383609706505598,-0.173973261358633,0.93514441721298
"252","Bubulcus ibis","scale(mean_temperature)",0.300915635477044,-0.623196998858589,1.32247584218093
"253","Phasianus colchicus","Regional_DivisionNorthwest",-1.24211439576709,-2.80461957685022,0.0638466056097496
"254","Phasianus colchicus","Regional_DivisionSouthwest",0.332425245744529,-0.838326673114531,1.4429060967178
"255","Phasianus colchicus","riverOriginoutsideGLGS",-0.275331093682164,-1.57655957332877,1.13046873435337
"256","Phasianus colchicus","scale(Edge_density_1km)",0.608642988080416,0.139316614012797,1.10019987913242
"257","Phasianus colchicus","scale(Human_modification_1km)",0.075148659097257,-0.484540358620539,0.672862487377493
"258","Phasianus colchicus","scale(Patch_density_1km)",-0.36227427475595,-0.87053353170107,0.183389402361656
"259","Phasianus colchicus","scale(Percent_of_forest_cover_1km)",-0.10093216285543,-0.954112489328693,0.678598547507859
"260","Phasianus colchicus","scale(annual_precipitation)",0.273642481743972,-0.267976465372474,0.779723083536439
"261","Phasianus colchicus","scale(mean_temperature)",-0.0973057181281437,-1.03063898642796,0.821218112443486
"262","Ceyx erithaca","Regional_DivisionNorthwest",-1.19237420013027,-2.88924508306298,0.100482802808725
