"","theta.2.5.","theta.97.5.","theta0.2.5.","theta0.97.5.","mean1st","species","phylum"
"35",0.098886120670112,0.913150581481622,0.000992143625,0.025693455,0.458995745128968,"Megalobrama amblycephala","Teleostei"
"36",0.232371813599463,0.953314066699184,0.000486271675,0.02483642,0.693975045715385,"Devario browni","Teleostei"
"37",0.113300581517145,0.89387684508613,0.000204326875,0.0214837275,0.508849061781747,"Micropterus salmoides","Teleostei"
"38",0.370966243872168,0.958505364284636,0.0143322625,0.0797132975,0.754189906851642,"Luciobarbus brachycephalus","Teleostei"
"39",0.118387967014094,0.915497170156564,0.000231606525,0.0168074725,0.557474868026434,"Placocheilus dulongensis","Teleostei"
"40",0.110520002187885,0.96390801321163,0.001412591,0.03487379,0.545529679399135,"Abbottina rivularis","Teleostei"
"41",0.3116084945519,0.924484178743416,0.000406484325,0.030162005,0.676988463650246,"Tor qiaojiensis","Teleostei"
"42",0.18577529897693,0.969113566125061,0.00027789565,0.02329092,0.640576591095759,"Oreochromis niloticus","Teleostei"
"43",0.346260425778177,0.966513673349267,0.00442845575,0.05553424,0.722529436161532,"Schizothorax lissolabiatus","Teleostei"
"44",0.382261505754902,0.954268849554688,0.00077870485,0.0267506725,0.728829711129909,"Glyptothorax trilineatus","Teleostei"
"45",0.397729950087167,0.948517155962846,0.00476613375,0.051393835,0.741281678404488,"Schistura disparizona","Teleostei"
"46",0.342074692073418,0.970396976772453,0.00686483025,0.05859971,0.745634890484784,"Schistura polytaenia","Teleostei"
"47",0.0867075052621239,0.860768850013919,0.000657301325,0.029466645,0.466070940327542,"Mylopharyngodon piceus","Teleostei"
"48",0.25256282033007,0.958645495717702,0.00214782025,0.03939709,0.669008697902442,"Rhinogobius brunneus","Teleostei"
"49",0.245506683331039,0.925646505791206,0.0019359755,0.0401704625,0.640472542837872,"Channa harcourtbutleri","Teleostei"
"50",0.21709862276081,0.968766496186308,0.001020082,0.0270042025,0.679274660650126,"Barilius barila","Teleostei"
"51",0.057735080294671,0.934170152324313,0.0002259241,0.016259685,0.546730426026461,"Exostoma gaoligongense","Teleostei"
"52",0.370620578229181,0.941746529975385,0.0002534573,0.0236590525,0.804514946200407,"Exostoma dulongensis","Teleostei"
"53",0.109878769980297,0.923026216654779,0.0003246278,0.0159205975,0.477203249493397,"Tilapia zillii","Teleostei"
"54",0.133066646427044,0.883836226970228,0.001734707,0.038831175,0.576742568651542,"Oncorhynchus mykiss","Teleostei"
"55",0.237458375398194,0.91902640571529,0.00092421615,0.030963625,0.648682404547718,"Gambusia affinis","Teleostei"
"56",0.213264152044408,0.941186436731479,0.000393812425,0.023031555,0.643709313596386,"Hypophthalmichthys molitrix","Teleostei"
"57",0.178387239449118,0.975583282751356,0.003103845,0.044401595,0.657535882232492,"Devario apogon","Teleostei"
"58",0.0944351104148886,0.944092837311257,0.000267447525,0.0125206225,0.595023403415925,"Acipenser sinensis","Actinopteri"
"59",0.153293043516169,0.951940055939388,0.00235612025,0.0464983749999999,0.59823899809926,"Pseudorasbora parva","Teleostei"
"60",0.432752406810562,0.895982455515001,0.00035381805,0.0238827925,0.721107183236234,"Pseudecheneis gracilis","Teleostei"
"61",0.0962303690894186,0.8887810859565,0.000228799775,0.0144480575,0.479663320878681,"Monopterus albus","Teleostei"
"62",0.0654563241242607,0.943102791430778,0.000483444125,0.029484555,0.47978457221126,"Paramisgurnus dabryanus","Teleostei"
"63",0.0827320355898,0.885143397759736,0.00023645465,0.01927508,0.509843154557482,"Gymnodiptychus integrigymnatus","Teleostei"
"64",0.187585604609021,0.91664328694417,0.00029254905,0.025396615,0.582360903609644,"Pelteobagrus fulvidraco","Teleostei"
"65",0.112109261333634,0.89002576004129,0.00024556595,0.02889219,0.490765732845433,"Micropercops swinhonis","Teleostei"
"66",0.261946312616636,0.919306458855713,0.000437637275,0.0311637625,0.635088432735543,"Clarias gariepinus","Teleostei"
"67",0.167213899347316,0.928072470797008,0.000329275725,0.0260414,0.595286537210367,"Glyptothorax longinema","Teleostei"
"68",0.250711634114177,0.961183978543301,0.0112115225,0.0861457399999999,0.655816435022892,"Cyprinus carpio","Teleostei"
"69",0.0948783766084382,0.920153686437214,0.0003128525,0.01505872,0.518809585445846,"Tinca tinca","Teleostei"
"70",0.0977019834946727,0.878756828171232,0.000184815375,0.019145035,0.469595087463292,"Garra tengchongensis","Teleostei"
"71",0.0977533465777691,0.887928558585757,0.000187060875,0.0205758625,0.488969033823272,"Syncrossus berdmorei","Teleostei"
